family,instance_id,non_hand_constructed,seed,prior_name,alpha,horizon,world_count,history_id,history_depth,information_state_id,state_x,state_q,state_knowledge,remaining_horizon,past_cost,reachable_world_count,reachable_world_ids,state_prior_probability,static_committed_action,static_conditional_reoptimized_action,nested_conditional_action,static_action_mismatch,static_vs_nested_action_difference,static_committed_conditional_cvar_regret,static_reoptimized_conditional_cvar_regret,static_conditional_cvar_improvement,static_value_mismatch,nested_conditional_dynamic_regret_value,exact_world_enumeration
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.21,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.25,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.7,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,4.70617596356,4.70617596356,0,0,10.0566728181,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,s,s,s,0,0,12.9903048529,12.9903048529,0,0,15.8505124562,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,u1,u1,u1,0,0,12.9903048529,12.9903048529,0,0,14.0641730045,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.21,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.5,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.7,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,8.87296225532,8.87296225532,0,0,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,s,s,s,0,0,22.7853998015,22.7853998015,0,0,24.690577465,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,u1,u1,g,0,1,22.7853998015,22.7853998015,0,0,22.9042380134,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.21,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.75,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.7,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,18.1369830998,18.1369830998,0,0,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,s,s,s,0,0,26.1372366999,25.6011863724,0.536050327536,1,24.690577465,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.3,u1,g,g,1,1,26.1372366999,25.6011863724,0.536050327536,1,22.9042380134,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.09,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.21,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.70,0.9,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.7,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,0.644198318259,0.644198318259,0,0,0.776309351705,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,s,s,s,0,0,5.54300039626,5.54300039626,0,0,4.91171123045,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,u1,u1,u1,0,0,5.54300039626,5.54300039626,0,0,3.12537177879,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.09,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.25,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.9,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,0.966297477388,0.966297477388,0,0,1.47700120544,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,s,s,s,0,0,6.96602641488,6.96602641488,0,0,6.47439711984,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,u1,u1,u1,0,0,6.96602641488,6.96602641488,0,0,4.68805766818,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.09,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.5,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.9,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,1.93259495478,1.93259495478,0,0,4.82922547814,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,s,s,s,0,0,11.2351044708,11.2351044708,0,0,11.162454788,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,u1,u1,u1,0,0,11.2351044708,11.2351044708,0,0,9.37611533636,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.09,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.75,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.9,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,4.83148738694,4.83148738694,0,0,25.6011863724,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,s,s,s,0,0,24.0423386384,24.0423386384,0,0,24.690577465,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.1,u1,u1,g,0,1,24.0423386384,24.0423386384,0,0,22.9042380134,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0],3,x=u1|q=qN|K=u0:0;u1:0|h=2,u1,qN,u0:0;u1:0,2,3.50876481694,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,s,s,s,0,0,26.1372366999,26.1372366999,0,0,22.628471883,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:0]>s[K=u0:0;u1:0],4,x=s|q=qN|K=u0:0;u1:0|h=1,s,qN,u0:0;u1:0,1,5.18825608508,2,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1,0.01,g,g,g,0,0,26.1372366999,26.1372366999,0,0,20.9489806148,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:0]>s[K=u0:0]>u1[K=u0:0;u1:1],3,x=u1|q=qN|K=u0:0;u1:1|h=2,u1,qN,u0:0;u1:1,2,3.50876481694,2,u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.09,g,g,g,0,0,2.696948359,2.696948359,0,0,-0.811816457946,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,independent_p0.90,0.9,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.9,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,6.73383444239,6.73383444239,0,0,8.60464272466,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.702779016227,s,s,s,0,0,8.38494267553,8.38494267553,0,0,8.27219520959,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.702779016227,u2,u2,u2,0,0,8.38494267553,8.38494267553,0,0,6.48585575792,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:0],3,x=u2|q=qN|K=u0:0;u2:0|h=2,u2,qN,u0:0;u2:0,2,3.97389382408,2,u0:0;u1:0;u2:0|u0:0;u1:1;u2:0,0.544899371794,s,s,s,0,0,9.18280411692,9.18280411692,0,0,5.20891029284,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:0]>s[K=u0:0;u2:0],4,x=s|q=qN|K=u0:0;u2:0|h=1,s,qN,u0:0;u2:0,1,5.63123620656,2,u0:0;u1:0;u2:0|u0:0;u1:1;u2:0,0.544899371794,g,g,g,0,0,9.18280411692,9.18280411692,0,0,3.55156791036,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:1],3,x=u2|q=qN|K=u0:0;u2:1|h=2,u2,qN,u0:0;u2:1,2,3.97389382408,2,u0:0;u1:0;u2:1|u0:0;u1:1;u2:1,0.157879644433,g,g,g,0,0,3.58108319381,3.58108319381,0,0,-0.392810630266,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.25,5,8,s>u0[K=u0:1],1,x=u0|q=qN|K=u0:1|h=4,u0,qN,u0:1,4,0.910608907335,4,u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,0.297220983773,g,g,g,0,0,0,0,0,0,-0.910608907335,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s,0,x=s|q=qN|K=-|h=5,s,qN,-,5,0,8,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1|u0:1;u1:0;u2:0|u0:1;u1:0;u2:1|u0:1;u1:1;u2:0|u0:1;u1:1;u2:1,1,u0,u0,u0,0,0,8.53410689142,8.53410689142,0,0,10.9585880721,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s>u0[K=u0:0],1,x=u0|q=qN|K=u0:0|h=4,u0,qN,u0:0,4,0.910608907335,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.702779016227,s,s,s,0,0,9.76179591001,9.76179591001,0,0,10.0479791648,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0],2,x=s|q=qN|K=u0:0|h=3,s,qN,u0:0,3,2.696948359,4,u0:0;u1:0;u2:0|u0:0;u1:0;u2:1|u0:0;u1:1;u2:0|u0:0;u1:1;u2:1,0.702779016227,u2,u2,u2,0,0,9.76179591001,9.76179591001,0,0,8.26163971311,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:0],3,x=u2|q=qN|K=u0:0;u2:0|h=2,u2,qN,u0:0;u2:0,2,3.97389382408,2,u0:0;u1:0;u2:0|u0:0;u1:1;u2:0,0.544899371794,s,s,s,0,0,10.9585880721,10.9585880721,0,0,6.98469424803,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:0]>s[K=u0:0;u2:0],4,x=s|q=qN|K=u0:0;u2:0|h=1,s,qN,u0:0;u2:0,1,5.63123620656,2,u0:0;u1:0;u2:0|u0:0;u1:1;u2:0,0.544899371794,g,g,g,0,0,10.9585880721,10.9585880721,0,0,5.32735186554,1
random_multishortcut_m3,random_multishortcut_m3_seed015,1,15,correlated_two_mode,0.5,5,8,s>u0[K=u0:0]>s[K=u0:0]>u2[K=u0:0;u2:1],3,x=u2|q=qN|K=u0:0;u2:1|h=2,u2,qN,u0:0;u2:1,2,3.97389382408,2,u0:0;u1:0;u2:1|u0:0;u1:1;u2:1,0.157879644433,g,g,g,0,0,4.02315061122,4.02315061122,0,0,0.0492567871414,1
