family,instance_id,non_hand_constructed,seed,prior_name,alpha,horizon,world_count,prior_probability_sum,static_candidates_considered,static_root_action,nested_root_action,root_action_difference,reachable_policy_difference,reachable_policy_difference_probability,common_reachable_information_state_count,common_reachable_action_difference_count,static_reachable_decision_history_count,static_action_mismatch_state_count,static_action_mismatch_probability,static_value_mismatch_state_count,static_value_mismatch_probability,max_static_conditional_cvar_improvement,static_root_cvar_regret,nested_root_dynamic_regret_value,exact_world_enumeration
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.25,9,32,1,2,bl,bl,0,0,0,9,0,9,0,0,0,0,0,4.85863554792,4.85863554792,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.5,9,32,1,2,bl,bl,0,0,0,9,0,9,0,0,0,0,0,5.7496931542,5.7496931542,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.75,9,32,1,2,bl,bl,0,0,0,9,0,9,0,0,0,0,0,6.36081125014,6.36081125014,1
intel_lab_topological,intel_lab_H9,0,,two_mode_full_support,0.9,9,32,1,2,bl,bl,0,0,0,9,0,9,0,0,0,0,0,6.36081125014,6.36081125014,1
intel_lab_topological,intel_lab_H11,0,,two_mode_full_support,0.25,11,32,1,185,d0,d0,0,1,0.3492,23,1,25,1,0.3492,6,0.51,0.572566954336,4.33884815807,4.48733652082,1
intel_lab_topological,intel_lab_H11,0,,two_mode_full_support,0.5,11,32,1,185,d0,d0,0,0,0,19,0,19,0,0,0,0,0,4.86863546657,5.64477689287,1
intel_lab_topological,intel_lab_H11,0,,two_mode_full_support,0.75,11,32,1,185,d0,d0,0,0,0,19,0,19,0,0,0,0,0,5.65905450612,6.13524882786,1
intel_lab_topological,intel_lab_H11,0,,two_mode_full_support,0.9,11,32,1,185,d0,bl,1,1,1,1,1,19,0,0,0,0,0,6.27670773602,6.36081125014,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.01033529733,7.5800779736,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.2247867915,9.07940080592,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.868141274,13.5773693029,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.10,0.9,5,8,1,142,u0,u0,0,1,0.9,4,1,7,0,0,0,0,0,22.7789095679,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.08435206184,11.982260768,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.1574857508,18.0753377998,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.30,0.75,5,8,1,142,u0,u0,0,1,0.7,4,1,7,1,0.7,2,0.7,0.0340222565438,17.80545969,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,24.7823589312,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.08391830227,9.2319940117,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,0.132884908922,9.12587745341,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.50,0.75,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,2.28891586241,15.8263535513,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,24.7823589312,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.08498775763,4.62894187542,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.62748163645,10.2553388231,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,8.79645998359,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,2.17634905741,18.5523752891,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.605219494695,0.744178931402,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.907829242043,1.445150951,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.81565848409,4.86359722536,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,0,0,0,0,0,4.53914621021,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.99033721848,6.85952164704,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.17483523194,11.3184523171,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,10.3087276114,18.0554723253,1
random_multishortcut_m3,random_multishortcut_m3_seed000,1,0,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.567757550058,4,1,7,1,0.567757550058,2,0.567757550058,2.28891586241,18.899670565,24.7823589312,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.94139803066,7.50939216852,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.15212237715,9.00411358394,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.7842954166,13.4882778302,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.10,0.9,5,8,1,142,u0,u0,0,1,0.9,4,1,7,0,0,0,0,0,22.3682753581,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,1,0.7,2,0.7,0.028087152514,8.04034907594,11.8980512976,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.30,0.5,5,8,1,142,u0,u0,0,1,0.7,4,1,7,1,0.7,2,0.7,0.00785289871266,11.0823763984,17.8239647417,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.30,0.75,5,8,1,142,u0,u0,0,1,0.7,4,1,7,0,0,0,0,0,17.5642898493,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,24.6948046364,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.97799690345,9.06826432673,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,0,0,0,0,0,8.96699535518,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.50,0.75,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,1.78498985089,15.6600073052,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,24.6948046364,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.0352660148,4.55170100864,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.5528990222,10.0784820327,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,8.65100136337,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,1.78498985089,18.2165283008,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.597089169292,0.733523317698,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.895633753937,1.42302912431,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.79126750787,4.78252313519,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,0,0,0,0,0,4.47816876969,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.71094710414,5.09792958402,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.5664206562,10.9812740633,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,9.00124024529,21.0741679189,1
random_multishortcut_m3,random_multishortcut_m3_seed001,1,1,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.42905461256,4,1,7,1,0.42905461256,2,0.42905461256,2.24596593257,15.7231766067,24.6948046364,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.18713473364,7.71974127297,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.3224276201,9.12133742908,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.7283062795,13.3261258974,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.10,0.9,5,8,1,142,u0,u0,0,1,0.9,4,1,7,1,0.9,2,0.9,0.073106081173,21.9459422576,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.03141261692,11.7637751366,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.0491552155,17.5309143658,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.30,0.75,5,8,1,142,u0,u0,0,1,0.7,4,1,7,0,0,0,0,0,17.2786270577,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.30,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,23.7649909871,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,5.97447646879,8.96887340412,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.50,0.5,5,8,1,142,u0,u0,0,1,0.5,4,1,7,0,0,0,0,0,8.96171470318,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.50,0.75,5,8,1,142,u0,u0,0,1,0.5,4,1,7,1,0.5,2,0.5,2.17550031535,15.4285201316,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.50,0.9,5,8,1,142,u0,u0,0,0,0,4,0,4,0,0,0,0,0,23.7649909871,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.05457162892,4.52500144936,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.58185744339,9.93735509484,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.70,0.75,5,8,1,142,u0,u0,0,1,0.3,4,1,7,0,0,0,0,0,8.66473303182,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.70,0.9,5,8,1,142,u0,u0,0,1,0.3,4,1,7,1,0.3,2,0.3,2.17550031535,17.9194686674,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.617230407213,0.749464917126,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.92584561082,1.43680513606,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.85169122164,4.74925683434,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,independent_p0.90,0.9,5,8,1,142,u0,u0,0,1,0.1,4,1,7,1,0.1,2,0.1,0.073106081173,4.6292280541,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.73281896313,6.37572566303,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,1,0.440705545608,7,1,9,1,0.440705545608,1,0.440705545608,2.49490927474,6.80335987629,10.533046747,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,9.54349328275,16.1495445334,1
random_multishortcut_m3,random_multishortcut_m3_seed002,1,2,correlated_two_mode,0.9,5,8,1,142,u0,u0,0,1,0.559294454392,4,1,7,1,0.559294454392,2,0.559294454392,1.83361679644,16.4839097658,23.7649909871,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.85374094538,7.4510067479,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.126860156,9.02275885977,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.9462177879,13.7380151954,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,23.4042906834,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.30,0.25,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,7.93178786413,12.0833951159,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.30,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.1859600509,18.453271531,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,18.1703561509,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.7304858969,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.50,0.25,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,6.07858207905,9.37558892438,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.50,0.5,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.87734077811,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,16.0956433632,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,25.7304858969,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.23887797657,4.84555657393,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.70,0.5,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,4.63518385922,10.6287573515,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.70,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.55370833511,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.70,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,1,0.3,2,0.3,0.494260112349,18.8957135482,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.658164466861,0.801756486303,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.987246700291,1.53910566107,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.90,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,1.90693879942,5.09703691183,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,independent_p0.90,0.9,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,4.04574997717,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,correlated_two_mode,0.25,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,4.67732129236,6.43316615461,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,correlated_two_mode,0.5,5,8,1,142,u2,u2,0,0,0,7,0,7,0,0,0,0,0,6.62518811592,12.3380118102,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,correlated_two_mode,0.75,5,8,1,142,u2,u1,1,1,1,2,1,7,0,0,0,0,0,10.0986680841,21.68106404,1
random_multishortcut_m3,random_multishortcut_m3_seed003,1,3,correlated_two_mode,0.9,5,8,1,142,u2,g,1,1,1,1,1,7,1,0.474166626725,2,0.474166626725,1.65903819302,19.089739363,25.7304858969,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.10,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.22711735438,7.84943840873,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.10,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.55364381234,9.48712539387,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.10,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,12.5332231862,14.4001863493,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.10,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,24.4719613078,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.30,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,8.30018729462,12.6546065069,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.30,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,11.7402826678,19.3132473047,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.30,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,19.0184636473,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.9209401879,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.2105708374,9.70596983663,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.50,0.5,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,9.3158562561,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.50,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.5,2,0.5,1.47979982364,16.856716827,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,26.9209401879,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.10937212575,4.82626812131,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.70,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.66405818863,10.916171882,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.70,0.75,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,8.9731172402,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.70,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.3,2,0.3,1.47979982364,19.7702995726,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.90,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.568770665399,0.723143843014,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.90,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,0.853155998099,1.44957407826,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.90,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,1.7063119962,5.08829803893,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,independent_p0.90,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,0,0,0,0,0,4.26577999049,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,correlated_two_mode,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,4.92973324186,6.73022972809,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,correlated_two_mode,0.5,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,7.07380930065,10.5381257241,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,correlated_two_mode,0.75,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,10.0405764249,16.5021870097,1
random_multishortcut_m3,random_multishortcut_m3_seed004,1,4,correlated_two_mode,0.9,5,8,1,142,u0,g,1,1,1,1,1,7,1,0.590363758291,2,0.590363758291,0.0634092106188,18.2403444047,26.9209401879,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.10,0.25,5,8,1,142,u1,u1,0,0,0,4,0,4,1,0.9,2,0.9,0.101896457956,7.4317766244,8.00479261312,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.10,0.5,5,8,1,142,u1,u0,1,1,1,1,1,7,1,0.9,2,0.9,0.0111800090658,8.86853595411,9.71530769248,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.10,0.75,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,12.4687656322,14.1563688856,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.10,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,22.9914237846,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.30,0.25,5,8,1,142,u1,u1,0,0,0,7,0,7,0,0,0,0,0,8.48555595961,12.4935340445,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.30,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,11.7426141778,18.5974300788,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.30,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,18.3309664072,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.30,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,22.9914237846,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.50,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,6.45883775187,9.59004030957,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.50,0.5,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,9.32576610408,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.50,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,1,0.5,2,0.5,2.21349595457,16.3768994822,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.50,0.9,5,8,1,142,g,g,0,0,0,1,0,1,0,0,0,0,0,22.9914237846,22.9914237846,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.70,0.25,5,8,1,142,u0,u0,0,0,0,7,0,7,0,0,0,0,0,3.33804713759,4.87977910306,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.70,0.5,5,8,1,142,u1,u0,1,1,1,2,1,7,0,0,0,0,0,5.00604535144,10.612546193,1
random_multishortcut_m3,random_multishortcut_m3_seed005,1,5,independent_p0.70,0.75,5,8,1,142,u1,g,1,1,1,1,1,7,0,0,0,0,0,8.95023078774,22.9914237846,1
